,COD,Agente,Categoria do Agente,Tipo de Processo,Data de Aniversario,Status Resultado,link
705,37,Equatorial MA,Concessionária de Distribuição,Reajuste,26/08/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_CEMAR_2014.xlsx
706,37,Equatorial MA,Concessionária de Distribuição,Revisão,28/08/2013,Definitivo,
707,37,Equatorial MA,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
708,371,Equatorial PA,Concessionária de Distribuição,Reajuste,07/08/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_Equatorial Pará_RTA 2022.xlsx
709,371,Equatorial PA,Concessionária de Distribuição,Reajuste,07/08/2021,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Contrato Antigo_RTA2021_Equatorial Pará_V7.xlsx
710,371,Equatorial PA,Concessionária de Distribuição,Reajuste,07/08/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA RTA 2020_CELPA-30jul.xlsm
711,371,Equatorial PA,Concessionária de Distribuição,Revisão,07/08/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Celpa 2019.xlsx
712,371,Equatorial PA,Concessionária de Distribuição,Reajuste,29/08/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_CELPA_2018 .xlsx
713,371,Equatorial PA,Concessionária de Distribuição,Reajuste,07/08/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_CELPA_2017.xlsx
714,371,Equatorial PA,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
715,371,Equatorial PA,Concessionária de Distribuição,Reajuste,07/08/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_CELPA_2016.xlsx
716,371,Equatorial PA,Concessionária de Distribuição,Revisão,07/08/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA _CELPA_ 2015.xlsx
717,371,Equatorial PA,Concessionária de Distribuição,Liminar abrace,03/07/2015,Definitivo,
718,371,Equatorial PA,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,
719,371,Equatorial PA,Concessionária de Distribuição,Reajuste,07/08/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_CELPA_2014.xlsx
720,371,Equatorial PA,Concessionária de Distribuição,Reajuste,07/08/2013,Definitivo,
721,371,Equatorial PA,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
722,38,Equatorial PI,Concessionária de Distribuição,Reajuste,02/12/2021,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Contrato N - RTA 2021 - EQTL PI - final b.xlsb.xlsx
723,38,Equatorial PI,Concessionária de Distribuição,Revisão Extraordinária,02/12/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Novo Contrato RTE Equatorial PI - 2020 - ajuste subsidio - final.xlsx
724,38,Equatorial PI,Concessionária de Distribuição,Reajuste,30/11/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA NV CT_- RTA - Cepisa.xlsm
725,38,Equatorial PI,Concessionária de Distribuição,Revisão Extraordinária,01/04/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA _CEPISA_2018 .xlsx
726,38,Equatorial PI,Concessionária de Distribuição,Reajuste,02/12/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA _CEPISA_ 2018.xlsx
727,38,Equatorial PI,Concessionária de Distribuição,Reajuste,28/09/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_CEPISA_2017.xlsx
728,38,Equatorial PI,Concessionária de Distribuição,Revisão,28/09/2016,Definitivo,
729,38,Equatorial PI,Concessionária de Distribuição,Reajuste,28/09/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_CEPISA_2016.xlsx
730,38,Equatorial PI,Concessionária de Distribuição,Revisão,26/08/2016,Definitivo,
731,38,Equatorial PI,Concessionária de Distribuição,Reajuste,28/08/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_CEPISA_2015.xlsx
732,38,Equatorial PI,Concessionária de Distribuição,Liminar abrace,03/07/2015,Definitivo,
733,38,Equatorial PI,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,
734,38,Equatorial PI,Concessionária de Distribuição,Reajuste,26/08/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_CEPISA_2014.xlsx
735,38,Equatorial PI,Concessionária de Distribuição,Revisão,28/08/2013,Definitivo,
736,38,Equatorial PI,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
737,6587,ESE,Concessionária de Distribuição,Revisão Extraordinária,13/07/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA ESE 2022 RTE .xlsx
738,6587,ESE,Concessionária de Distribuição,Reajuste,22/04/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_ESE_2022.xlsx
739,6587,ESE,Concessionária de Distribuição,Reajuste,22/04/2021,Definitivo,"https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Contrato Antigo ESE 2021 8,90.xlsx"
740,6587,ESE,Concessionária de Distribuição,Reajuste,22/04/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA _RTA 2020_ESE_V11mhs II.xlsm
741,6587,ESE,Concessionária de Distribuição,Reajuste,22/04/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_ESE_2019.xlsx
742,6587,ESE,Concessionária de Distribuição,Revisão,22/04/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_Contrato Antigo - ESE_2018.xlsx
743,6587,ESE,Concessionária de Distribuição,Reajuste,22/04/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/ESE_SPARTA_2017.xlsx
744,6587,ESE,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
745,6587,ESE,Concessionária de Distribuição,Reajuste,22/04/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_ESE-2016.xlsx
746,6587,ESE,Concessionária de Distribuição,Liminar abrace,03/07/2015,Definitivo,
747,6587,ESE,Concessionária de Distribuição,Reajuste,22/04/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_RTA_2015_ESE.xlsx
748,6587,ESE,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,
749,6587,ESE,Concessionária de Distribuição,Reajuste,22/04/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_ESE_2014.xlsx
750,6587,ESE,Concessionária de Distribuição,Revisão,22/04/2013,Definitivo,
751,6587,ESE,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
752,5216,ESS,Concessionária de Distribuição,Reajuste,12/07/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA RTA 2022_ESS.xlsx
753,5216,ESS,Concessionária de Distribuição,Revisão,12/07/2021,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA RTP 2021_ESS-01-7.xlsm
754,5216,ESS,Concessionária de Distribuição,Reajuste,12/07/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA RTA 2020 ESS v8 FINAL.xlsm
755,5216,ESS,Concessionária de Distribuição,Reajuste,12/07/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA - Reajuste ESS 2019 - Final.xlsm
756,5216,ESS,Concessionária de Distribuição,Reajuste,12/07/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_ESS_ 2018.xlsx
757,5216,ESS,Concessionária de Distribuição,Reajuste,12/07/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_Caiua_2017.xlsx
758,5216,ESS,Concessionária de Distribuição,Reajuste,12/07/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_CNEE_2017.xlsx
759,5216,ESS,Concessionária de Distribuição,Reajuste,12/07/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EDEVP_2017.xlsx
760,5216,ESS,Concessionária de Distribuição,Reajuste,12/07/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_EEB_2017.xlsx
761,5216,ESS,Concessionária de Distribuição,Reajuste,12/07/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_OESTE_2017.xlsx
762,5216,ESS,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
763,5216,ESS,Concessionária de Distribuição,Revisão,10/05/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_CAIUA_2016.xlsm
764,5216,ESS,Concessionária de Distribuição,Reajuste,10/05/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_CAIUA _c_2015.xlsx
765,5216,ESS,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,
766,5216,ESS,Concessionária de Distribuição,Reajuste,06/05/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_Caiuá_2014.xlsx
767,5216,ESS,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
768,32,ETO,Concessionária de Distribuição,Reajuste,04/07/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA CN_ ETO_2022 v12.xlsx
769,32,ETO,Concessionária de Distribuição,Reajuste,04/07/2021,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_CN_RTA_ETO_2021_final.xlsx
770,32,ETO,Concessionária de Distribuição,Revisão,04/07/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA ETO  RTP 2020.xlsm
771,32,ETO,Concessionária de Distribuição,Reajuste,04/07/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Contrato Antigo RTA 2019 ETO v8.xlsm
772,32,ETO,Concessionária de Distribuição,Reajuste,04/07/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_ETO_2018 .xlsx
773,32,ETO,Concessionária de Distribuição,Reajuste,04/07/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_ETO_2017.xlsx
774,32,ETO,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
775,32,ETO,Concessionária de Distribuição,Revisão,04/07/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_ETO_2016.xlsx
776,32,ETO,Concessionária de Distribuição,Reajuste,04/07/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_ETO_2015.xlsx
777,32,ETO,Concessionária de Distribuição,Liminar abrace,03/07/2015,Definitivo,
778,32,ETO,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,
779,32,ETO,Concessionária de Distribuição,Reajuste,03/07/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_Celtins_2014.xlsx
780,32,ETO,Concessionária de Distribuição,Reajuste,04/07/2013,Definitivo,
781,32,ETO,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
782,83,FORCEL,Concessionária de Distribuição,Reajuste,26/08/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_FORCEL_RTA 2022.xlsx
783,83,FORCEL,Concessionária de Distribuição,Revisão,26/08/2021,Definitivo,
784,83,FORCEL,Concessionária de Distribuição,Revisão,26/08/2021,Definitivo,
785,83,FORCEL,Concessionária de Distribuição,Revisão,26/08/2021,Definitivo,
786,83,FORCEL,Concessionária de Distribuição,Reajuste,26/08/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA NvCt Forcel_V10_final_diferimento2.xlsm
787,83,FORCEL,Concessionária de Distribuição,Reajuste,26/08/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA  Forcel  RTA 2019.xlsx
788,83,FORCEL,Concessionária de Distribuição,Reajuste,26/08/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_FORCEL_2018 .xlsx
789,83,FORCEL,Concessionária de Distribuição,Reajuste,26/08/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_FORCEL 2017.xlsx
790,83,FORCEL,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
791,83,FORCEL,Concessionária de Distribuição,Revisão,26/08/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_FORCEL_2016.xlsx
792,83,FORCEL,Concessionária de Distribuição,Reajuste,26/08/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_Forcel_2015.xlsx
793,83,FORCEL,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,
794,83,FORCEL,Concessionária de Distribuição,Reajuste,19/08/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_ Forcel_2014.xlsx
795,83,FORCEL,Concessionária de Distribuição,Reajuste,20/08/2013,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_CEL_2013.xlsx
796,83,FORCEL,Concessionária de Distribuição,Reajuste,24/01/2013,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_CEL_20131.xlsx
797,83,FORCEL,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
798,399,HIDROPAN,Concessionária de Distribuição,Revisão,22/07/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_RTP 2022 - Hidropan (Final Proc).xlsx
799,399,HIDROPAN,Concessionária de Distribuição,Reajuste,22/07/2021,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_RTA 2021 - HIDROPAN.xlsx
800,399,HIDROPAN,Concessionária de Distribuição,Reajuste,22/07/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA NCT_Hidropan v6 FMF Conta Covid.xlsm
801,399,HIDROPAN,Concessionária de Distribuição,Reajuste,22/07/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA HIDROPAN Novo Contrato 2019.xlsm
802,399,HIDROPAN,Concessionária de Distribuição,Reajuste,22/07/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA _Hidropan_2018 .xlsx
803,399,HIDROPAN,Concessionária de Distribuição,Revisão,22/07/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_Hidropan_20161.xlsx
804,399,HIDROPAN,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
805,399,HIDROPAN,Concessionária de Distribuição,Reajuste,22/07/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_HIDROPAN_2016.xlsx
806,399,HIDROPAN,Concessionária de Distribuição,Revisão,08/04/2016,Provisório,
807,399,HIDROPAN,Concessionária de Distribuição,Liminar abrace,03/07/2015,Definitivo,
808,399,HIDROPAN,Concessionária de Distribuição,Reajuste,29/06/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_HIDROPAN_c_2015.xlsx
809,399,HIDROPAN,Concessionária de Distribuição,Reajuste,29/06/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_HIDROPAN_20151.xlsx
810,399,HIDROPAN,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,
811,399,HIDROPAN,Concessionária de Distribuição,Reajuste,24/06/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_HIDROPAN_2014.xlsx
812,399,HIDROPAN,Concessionária de Distribuição,Revisão,29/06/2013,Definitivo,
813,399,HIDROPAN,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
814,382,LIGHT,Concessionária de Distribuição,Revisão,15/03/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_RTP 2022 - Light (Final).xlsx
815,382,LIGHT,Concessionária de Distribuição,Reajuste,15/03/2021,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_LIGHT_2021.xlsx
816,382,LIGHT,Concessionária de Distribuição,Reajuste,15/03/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA _Light_2020.xlsm
817,382,LIGHT,Concessionária de Distribuição,Revisão Extraordinária,01/04/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_LIGHT _2019.xlsx
818,382,LIGHT,Concessionária de Distribuição,Reajuste,15/03/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA RTA 2019 LIGHT .xlsx
819,382,LIGHT,Concessionária de Distribuição,Reajuste,15/03/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_Novo_Contrato_Light_2018.xlsx
820,382,LIGHT,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
821,382,LIGHT,Concessionária de Distribuição,Revisão,15/03/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_LIght_2017.xlsx
822,382,LIGHT,Concessionária de Distribuição,Reajuste,07/11/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA _LIGHT_2016.xlsx
823,382,LIGHT,Concessionária de Distribuição,Reajuste,07/11/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_LIGHT_2015.xlsx
824,382,LIGHT,Concessionária de Distribuição,Liminar abrace,03/07/2015,Definitivo,
825,382,LIGHT,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,
826,382,LIGHT,Concessionária de Distribuição,Reajuste,07/11/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_Light_2014.xlsm
827,382,LIGHT,Concessionária de Distribuição,Revisão,07/11/2013,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_LIGHT_2013.xlsx
828,382,LIGHT,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
829,401,MUXENERGIA,Concessionária de Distribuição,Revisão,22/07/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_MUX_RTP 2022.xlsx
830,401,MUXENERGIA,Concessionária de Distribuição,Reajuste,22/07/2021,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_RTA 2021 - Mux Energia.xlsx
831,401,MUXENERGIA,Concessionária de Distribuição,Reajuste,22/07/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA NCT_MUX v6 FMF 2.xlsm
832,401,MUXENERGIA,Concessionária de Distribuição,Reajuste,22/07/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_MUXEnergia_2019.xlsm
833,401,MUXENERGIA,Concessionária de Distribuição,Reajuste,22/07/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA _Mux_2018.xlsx
834,401,MUXENERGIA,Concessionária de Distribuição,Revisão,22/07/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_MUX_2017 .xlsx
835,401,MUXENERGIA,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
836,401,MUXENERGIA,Concessionária de Distribuição,Reajuste,22/07/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_MUX_2016.xlsx
837,401,MUXENERGIA,Concessionária de Distribuição,Revisão,08/04/2016,Provisório,
838,401,MUXENERGIA,Concessionária de Distribuição,Reajuste,26/06/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_Mux Energia_2015.xlsx
839,401,MUXENERGIA,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,
840,401,MUXENERGIA,Concessionária de Distribuição,Reajuste,24/06/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_MUX_ENERGIA_2014.xlsx
841,401,MUXENERGIA,Concessionária de Distribuição,Revisão,29/06/2013,Definitivo,
842,401,MUXENERGIA,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
843,397,RGE,Concessionária de Distribuição,Reajuste,19/06/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_RTA 2019 -RGE 1.xlsm
844,397,RGE,Concessionária de Distribuição,Reajuste,19/06/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_RTA 2019 -RGE Sul1.xlsm
845,397,RGE,Concessionária de Distribuição,Revisão,19/06/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_RGE_2018 .xlsx
846,397,RGE,Concessionária de Distribuição,Reajuste,19/06/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_RGE_2017.xlsx
847,397,RGE,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
848,397,RGE,Concessionária de Distribuição,Reajuste,14/06/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_RGE_2016.xlsx
849,397,RGE,Concessionária de Distribuição,Liminar abrace,03/07/2015,Definitivo,
850,397,RGE,Concessionária de Distribuição,Reajuste,16/06/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_RGE_2015.xlsx
851,397,RGE,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,
852,397,RGE,Concessionária de Distribuição,Reajuste,17/06/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_RGE_2014.xlsx
853,397,RGE,Concessionária de Distribuição,Revisão,19/06/2013,Definitivo,
854,397,RGE,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
855,396,RGE SUL,Concessionária de Distribuição,Reajuste,22/06/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Contrato Antigo RTA 2022 RGE.xlsx
856,396,RGE SUL,Concessionária de Distribuição,Reajuste,19/06/2021,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_2021_RGEv4 .xlsx
857,396,RGE SUL,Concessionária de Distribuição,Reajuste,19/06/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_CT_ RTA_RGE_2020m.xlsm
858,396,RGE SUL,Concessionária de Distribuição,Reajuste,19/06/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_RTA 2019 -RGE Sul.xlsm
859,396,RGE SUL,Concessionária de Distribuição,Reajuste,19/06/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_RTA 2019 -RGE .xlsm
860,396,RGE SUL,Concessionária de Distribuição,Reajuste,17/04/2019,Provisório,
861,396,RGE SUL,Concessionária de Distribuição,Revisão,19/04/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA RGE-SUL_2018 .xlsx
862,396,RGE SUL,Concessionária de Distribuição,Reajuste,19/04/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_RGE_SUL_2017.xlsx
863,396,RGE SUL,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
864,396,RGE SUL,Concessionária de Distribuição,Reajuste,12/04/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_AES_SUL_2016.xlsx
865,396,RGE SUL,Concessionária de Distribuição,Liminar abrace,03/07/2015,Definitivo,
866,396,RGE SUL,Concessionária de Distribuição,Reajuste,19/04/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_AES_SUL_2015..xlsx
867,396,RGE SUL,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,
868,396,RGE SUL,Concessionária de Distribuição,Reajuste,19/04/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA _AES_SUL_2014.xlsx
869,396,RGE SUL,Concessionária de Distribuição,Revisão,19/04/2013,Definitivo,
870,396,RGE SUL,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
871,46,SULGIPE,Concessionária de Distribuição,Revisão Extraordinária,13/07/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Sulgipe RTE.xlsx
872,46,SULGIPE,Concessionária de Distribuição,Revisão,22/05/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Novo Contrato_Sulgipe_V17_correção tarifa AT subvenção.xlsx
873,46,SULGIPE,Concessionária de Distribuição,Reajuste,22/05/2021,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_SULGIPE_2021 v10_B fator Q_14_05.xlsx
874,46,SULGIPE,Concessionária de Distribuição,Reajuste,22/05/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA NvCt 2020 v7.xlsm
875,46,SULGIPE,Concessionária de Distribuição,Reajuste,22/05/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Novo Contrato  SULGIPE 2019 mercado atualizado (002) 3.xlsm
876,46,SULGIPE,Concessionária de Distribuição,Reajuste,22/05/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_Sulgipe-2018 .xlsx
877,46,SULGIPE,Concessionária de Distribuição,Revisão,22/05/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_ 2017_SULGIPE.xlsx
878,46,SULGIPE,Concessionária de Distribuição,Revisão,08/04/2016,Provisório,
879,46,SULGIPE,Concessionária de Distribuição,Reajuste,14/12/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_SULGIPE_2015l.xlsx
880,46,SULGIPE,Concessionária de Distribuição,Liminar abrace,03/07/2015,Definitivo,
881,46,SULGIPE,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,
882,46,SULGIPE,Concessionária de Distribuição,Reajuste,14/12/2014,Definitivo,
883,46,SULGIPE,Concessionária de Distribuição,Reajuste,14/12/2013,Definitivo,
